,distance,cab_type,destination,source,price,surge_multiplier,id,product_id,name,date_hour,temp,clouds,pressure,rain,humidity,wind,hour,date,day,product,product_Accessible,product_Basic,product_Lux,product_SUV,product_Sedan,product_Shared,product_XL
3311,2.38,Uber,Back Bay,North End,11.5,1.0,872a002b-a333-46e0-a824-a67abe60bd92,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-27:00.58.48,44.09,0.98,1006.01,0.161,0.9,10.0,0,2018-11-27,Tuesday,Shared,0,0,0,0,0,1,0
67,3.12,Lyft,Fenway,Theatre District,22.5,1.0,be5e8878-05c9-4188-99da-83cc71746c57,lyft_premier,Lux,2018-11-27:00.58.49,43.95,0.98,1005.98,0.1884,0.9,9.95,0,2018-11-27,Tuesday,Lux,0,0,1,0,0,0,0
2231,2.08,Lyft,West End,South Station,7.0,1.0,af8aa74a-1218-40f3-bfa8-0f8ce943cde0,lyft_line,Shared,2018-11-28:23.02.09,40.49,0.99,995.03,0.0,0.62,10.1,23,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
18,2.33,Uber,North End,Back Bay,30.5,1.0,e79363a5-5c37-41b3-a85e-825ea22d1748,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-27:02.15.22,44.32,1.0,1003.12,0.1144,0.9,13.64,2,2018-11-27,Tuesday,SUV,0,0,0,1,0,0,0
3629,2.74,Lyft,Theatre District,Fenway,27.5,1.0,04c111fe-7c8c-4e08-a662-6b2dbe80edca,lyft_lux,Lux Black,2018-11-29:04.02.07,37.58,0.6,998.39,0.0,0.71,9.24,4,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
1909,2.56,Uber,Northeastern University,West End,9.0,1.0,ea3a05ce-0845-4c95-b4d2-64a52924bef6,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:09.32.11,33.28,0.42,991.79,0.0,0.84,5.89,9,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
3772,4.5,Lyft,Fenway,Financial District,38.5,1.0,3d579daa-2a0a-4953-add4-52250575d19f,lyft_luxsuv,Lux Black XL,2018-11-29:01.51.40,38.49,0.58,997.62,0.002,0.7,10.02,1,2018-11-29,Thursday,SUV,0,0,0,1,0,0,0
2705,2.86,Uber,West End,Northeastern University,16.0,1.0,8751b710-3640-4f81-b1e6-798861df561a,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:23.02.09,39.88,0.98,995.06,0.0,0.64,9.97,23,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
1779,2.78,Uber,Northeastern University,North Station,9.5,1.0,d0ad6b59-0291-43fc-b991-c2d738104f14,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:01.02.08,38.66,0.7,997.12,0.0,0.71,9.92,1,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
3387,4.96,Lyft,Boston University,Theatre District,57.5,1.75,ed72d9f8-e9bf-4174-b296-8a5bbb5219de,lyft_lux,Lux Black,2018-11-29:02.07.18,38.25,0.51,997.9,0.0,0.71,10.41,2,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
2708,2.86,Uber,West End,Northeastern University,9.0,1.0,eaee0c62-4c66-4c8d-8cfc-1e32b372ac59,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:23.02.09,39.88,0.98,995.06,0.0,0.64,9.97,23,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
2529,2.32,Uber,Fenway,Beacon Hill,30.5,1.0,2faf6563-67ec-4855-81be-a66e4451a576,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:19.35.10,45.91,0.91,1010.88,0.0,0.83,8.61,19,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
2066,2.38,Uber,North Station,South Station,29.5,1.0,1c8896f2-409d-4482-ab1d-6f883e8b8b3d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:06.24.02,43.92,1.0,1014.18,0.0,0.81,1.38,6,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
3325,1.82,Uber,Back Bay,Fenway,9.5,1.0,bec99a04-59ca-4a42-9148-c7d4648b5897,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:20.32.07,40.81,1.0,993.33,0.0,0.65,9.75,20,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
2150,3.2,Lyft,Fenway,North Station,26.0,1.0,10375553-8a72-4baa-ae21-29652fff788a,lyft_lux,Lux Black,2018-11-28:07.31.37,35.01,0.15,991.75,0.0,0.8,6.61,7,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
3430,4.78,Uber,Financial District,Fenway,14.5,1.0,bc7c91a3-3375-4cdb-b8c6-1aca59855536,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:07.34.35,34.87,0.16,991.79,0.0,0.8,6.54,7,2018-11-28,Wednesday,Accessible,1,0,0,0,0,0,0
528,1.54,Lyft,Haymarket Square,Theatre District,9.0,1.0,91079109-3b0a-4f06-8e1d-c56040cc0e37,lyft,Lyft,2018-11-28:07.34.35,34.91,0.15,991.77,0.0,0.8,6.69,7,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
1450,1.37,Lyft,Haymarket Square,Beacon Hill,11.0,1.0,23b94db5-01e8-4d44-b764-9bb518468f75,lyft_plus,Lyft XL,2018-11-29:04.32.07,37.57,0.5,998.74,0.0,0.71,9.96,4,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
672,2.32,Uber,Haymarket Square,Back Bay,10.5,1.0,74fb6165-631f-4ff4-b27d-4f886b6d2bb8,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-29:01.32.08,38.46,0.65,997.43,0.0,0.72,10.06,1,2018-11-29,Thursday,Accessible,1,0,0,0,0,0,0
2012,1.41,Uber,Theatre District,North End,7.5,1.0,aeef515d-287e-4264-86f5-2469d8e03136,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-26:22.42.25,44.65,0.97,1007.98,0.0195,0.87,9.67,22,2018-11-26,Monday,Shared,0,0,0,0,0,1,0
233,4.95,Lyft,Boston University,Theatre District,22.5,1.0,f0e8018b-ccb4-422a-a6a5-608d9734eb02,lyft_plus,Lyft XL,2018-11-27:01.45.22,44.09,1.0,1004.19,0.7222,0.91,12.45,1,2018-11-27,Tuesday,XL,0,0,0,0,0,0,1
2146,3.15,Lyft,Fenway,North Station,19.5,1.0,d77e004a-3a31-49c3-9292-fe8b304d3bc0,lyft_premier,Lux,2018-11-28:07.31.37,35.01,0.15,991.75,0.0,0.8,6.61,7,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
416,1.04,Uber,Financial District,North End,9.5,1.0,c00d13ac-4a36-4f12-a874-88604d74ec3f,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-26:07.11.17,41.18,0.97,1014.35,0.0,0.92,1.83,7,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
3272,1.82,Lyft,Beacon Hill,North End,13.5,1.0,eeb478f6-4494-4e43-8729-efa3a4154fcc,lyft_plus,Lyft XL,2018-11-26:09.29.09,40.91,1.0,1014.75,0.0,0.93,1.16,9,2018-11-26,Monday,XL,0,0,0,0,0,0,1
2243,0.52,Lyft,South Station,Financial District,7.0,1.0,111b7620-776f-4efa-88f2-d2ed09f629db,lyft,Lyft,2018-11-26:04.41.37,40.49,0.87,1014.18,0.0,0.94,2.6,4,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
2546,1.36,Lyft,Beacon Hill,Haymarket Square,2.5,1.0,26ff5343-587d-4148-9c5a-1e6cf5e00253,lyft_line,Shared,2018-11-28:17.32.07,41.38,0.85,991.66,0.0,0.64,9.93,17,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
2323,3.39,Uber,North Station,Boston University,34.0,1.0,2a609ded-7093-42e7-9b2a-d0917d873123,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:15.05.09,42.98,0.96,1014.51,0.0,0.91,3.26,15,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
680,1.06,Lyft,Northeastern University,Back Bay,7.0,1.0,4d516093-dc88-4579-ae14-5bfc3173a8a8,lyft,Lyft,2018-11-29:01.32.08,38.46,0.65,997.43,0.0,0.72,10.06,1,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
1361,2.3,Lyft,Back Bay,Haymarket Square,5.0,1.0,4c569107-03cd-47a1-af71-10a0e5dace20,lyft_line,Shared,2018-11-28:14.32.08,38.94,0.44,991.93,0.0,0.67,11.17,14,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
403,3.06,Lyft,West End,Boston University,19.5,1.0,370902b5-e6c2-4da6-b44d-6705c8b34e14,lyft_plus,Lyft XL,2018-11-29:00.53.38,38.81,0.75,996.88,0.0,0.7,9.63,0,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
3266,1.65,Uber,Beacon Hill,North End,9.0,1.0,4d3e6221-f5a8-4ae3-a77a-f03a5b1a1bca,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:22.32.09,40.1,0.8,994.64,0.0,0.66,10.1,22,2018-11-28,Wednesday,Accessible,1,0,0,0,0,0,0
290,4.04,Lyft,Financial District,Northeastern University,34.0,1.0,fb93ecc9-bdf5-4ee9-8c12-42111eb91377,lyft_lux,Lux Black,2018-11-29:04.39.58,37.15,0.46,998.87,0.0,0.73,10.07,4,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
704,2.66,Uber,Fenway,Theatre District,30.5,1.0,cd116c75-72dc-447a-88c6-9a07af52369d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:23.02.09,39.88,0.98,995.04,0.0,0.64,10.05,23,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
3346,3.08,Uber,Northeastern University,West End,12.0,1.0,025e68e2-0d26-4543-ade3-504a8c1d19e8,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-26:05.03.00,40.58,0.94,1013.75,0.0,0.92,2.94,5,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
3724,2.19,Uber,North End,Beacon Hill,16.0,1.0,54aa8129-b02c-4fcb-a80c-c092958b406c,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:19.32.07,40.52,1.0,992.58,0.0,0.66,9.92,19,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
1659,2.38,Lyft,Fenway,Beacon Hill,7.0,1.0,e36bf0b9-485a-4a3c-96ba-a7b1c6e7a321,lyft_line,Shared,2018-11-28:17.32.07,41.3,0.85,991.67,0.0,0.64,9.92,17,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
3722,2.32,Uber,Fenway,Beacon Hill,9.5,1.0,644c3d1d-43e0-4f78-b1a0-f262dc82ca35,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:09.32.11,33.5,0.42,991.8,0.0,0.84,5.88,9,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
1809,3.23,Lyft,Back Bay,South Station,10.5,1.0,66c1017e-0ba4-405d-a04b-1ff46702204d,lyft,Lyft,2018-11-29:06.41.41,38.21,0.61,1000.6,0.0,0.69,10.63,6,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
2620,3.26,Lyft,North Station,Northeastern University,27.5,1.0,029239e7-9487-49ab-a141-7de461f5d253,lyft_lux,Lux Black,2018-11-28:10.06.24,33.05,0.14,991.22,0.0,0.84,5.65,10,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
2699,2.19,Uber,North End,Beacon Hill,8.5,1.0,5395cae1-a048-4da8-bd89-3b4c44cb689a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:00.53.38,38.75,0.75,996.86,0.0,0.7,9.78,0,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
2886,3.04,Uber,West End,Boston University,9.0,1.0,f6ac28b5-c185-4587-a063-85f0877a48f0,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:12.06.22,34.55,0.78,991.18,0.0,0.76,6.52,12,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
2368,2.62,Uber,Beacon Hill,Northeastern University,8.5,1.0,ba16cdc2-d3a0-4aac-b938-f0196b7f8a22,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:07.34.35,34.86,0.15,991.79,0.0,0.8,6.59,7,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
640,1.79,Uber,Beacon Hill,North End,9.5,1.0,77ba259b-49b4-4253-97c2-ddc623c6e257,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:23.02.09,39.98,0.98,995.02,0.0,0.64,10.04,23,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
1531,4.4,Uber,Financial District,Fenway,25.5,1.0,fdab760f-d36e-4746-8e02-dd0164621130,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-29:01.02.08,38.61,0.72,997.16,0.0,0.71,9.82,1,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
3251,3.21,Lyft,North Station,Northeastern University,16.5,1.75,2321ae75-8f2e-47d4-b564-60661742c4db,lyft,Lyft,2018-11-26:15.35.09,44.37,0.88,1014.19,0.0,0.89,4.86,15,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
2595,1.01,Lyft,North Station,North End,27.5,1.0,eec3a55e-620b-48e9-a4cb-38f6dce2eb06,lyft_luxsuv,Lux Black XL,2018-11-26:19.35.10,45.89,0.91,1010.89,0.0,0.83,8.58,19,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
1499,2.96,Uber,Beacon Hill,Fenway,16.5,1.0,bd26069d-f9ba-4112-accc-4feda823bf50,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-26:06.24.02,40.28,1.0,1014.16,0.0,0.92,1.22,6,2018-11-26,Monday,XL,0,0,0,0,0,0,1
446,1.79,Uber,Back Bay,Haymarket Square,8.5,1.0,e24323ee-c38e-4c49-946e-38cceeced3f3,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:23.53.40,39.3,0.85,995.95,0.0,0.66,10.54,23,2018-11-28,Wednesday,Accessible,1,0,0,0,0,0,0
2942,3.07,Uber,North Station,Fenway,7.5,1.0,802d551e-fd50-4396-b06b-41aad7a0272e,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:00.02.07,39.1,0.83,996.11,0.0,0.67,10.59,0,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
1064,1.08,Lyft,Northeastern University,Back Bay,27.5,1.0,0ec871dd-9dbf-40f9-bd82-67e6af929fb3,lyft_luxsuv,Lux Black XL,2018-11-28:13.02.07,36.88,0.64,991.57,0.0,0.7,6.47,13,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
2590,3.08,Uber,Northeastern University,West End,25.5,1.0,16e742cf-75d3-4868-bd33-ed55331c18ce,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-26:06.50.30,41.07,0.98,1014.35,0.0,0.92,1.81,6,2018-11-26,Monday,Sedan,0,0,0,0,1,0,0
3548,2.51,Uber,Beacon Hill,South Station,29.5,1.0,ec9d463b-ee8d-407a-8608-e3ecf781711d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:14.32.07,39.18,0.45,991.94,0.0,0.66,11.11,14,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
1094,0.57,Lyft,Financial District,South Station,10.5,1.0,5d05abe4-7d58-4a2e-a62e-339320066175,lyft_plus,Lyft XL,2018-11-29:01.02.08,36.8,0.71,997.12,0.0,0.76,10.01,1,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
2293,4.22,Lyft,Financial District,Northeastern University,38.5,1.0,89d2fe35-682a-48a4-9d87-f53fa8e1c61b,lyft_luxsuv,Lux Black XL,2018-11-28:09.32.18,33.21,0.42,991.82,0.0,0.84,5.87,9,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
3385,1.08,Uber,North End,North Station,27.5,1.0,920995cf-2712-42b8-8480-dec97dd336c6,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-27:00.58.48,44.02,0.98,1006.01,0.1378,0.9,9.98,0,2018-11-27,Tuesday,SUV,0,0,0,1,0,0,0
214,3.04,Lyft,West End,Boston University,19.5,1.0,73cd0da7-e840-4bab-ad96-833b26895a3e,lyft_plus,Lyft XL,2018-11-28:21.32.07,40.45,0.86,994.12,0.0,0.65,9.41,21,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
1497,2.71,Uber,West End,Fenway,18.0,1.0,f2c4691e-4ef4-430f-a9dd-7ca35324e1fb,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-26:06.24.02,40.28,1.0,1014.16,0.0,0.92,1.22,6,2018-11-26,Monday,XL,0,0,0,0,0,0,1
1027,0.63,Lyft,South Station,Theatre District,11.0,1.0,876b4058-8123-49d2-9a44-bd90a3a5562b,lyft_premier,Lux,2018-11-28:11.06.24,33.29,0.38,990.68,0.0,0.82,6.61,11,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
639,1.79,Uber,Beacon Hill,North End,19.5,1.0,489ac00f-8a61-46d3-9bb1-c56ace4081d7,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:23.02.09,39.98,0.98,995.02,0.0,0.64,10.04,23,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
1713,4.72,Uber,Financial District,Boston University,11.0,1.0,4a7474e5-0491-4c08-bcb4-e67cc12d637e,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-26:05.14.00,40.6,0.92,1013.75,0.0,0.92,2.85,5,2018-11-26,Monday,Shared,0,0,0,0,0,1,0
1942,2.16,Lyft,Theatre District,Northeastern University,10.5,1.25,97cb76fb-c5ec-4bbe-b1a0-64bc9ed05a3e,lyft,Lyft,2018-11-29:01.02.08,38.57,0.72,997.15,0.0,0.71,9.88,1,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
3342,0.56,Uber,Haymarket Square,North Station,9.5,1.0,9390e1a7-658b-416a-b643-6a73b2ffd2ce,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29:01.32.07,38.31,0.64,997.4,0.0,0.73,10.09,1,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
519,1.22,Uber,West End,North End,7.0,1.0,e327de5a-cfeb-4513-b9b8-da81d0804bab,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-29:01.02.08,38.72,0.7,997.11,0.0,0.7,9.97,1,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
2037,5.7,Uber,Boston University,Financial District,26.0,1.0,8dbd2dbe-03dd-48fb-8687-9954cdd0ccc2,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:07.33.43,35.85,0.15,991.76,0.0,0.77,6.71,7,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
2551,1.36,Lyft,Beacon Hill,Haymarket Square,16.5,1.0,f172a330-3078-483b-b280-192218b44861,lyft_lux,Lux Black,2018-11-28:17.32.07,41.38,0.85,991.66,0.0,0.64,9.93,17,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
857,1.38,Lyft,Haymarket Square,Beacon Hill,16.5,1.0,868dff65-08cf-41cc-aaca-b850a5a9b845,lyft_lux,Lux Black,2018-11-26:06.16.15,40.47,1.0,1014.18,0.0,0.91,1.22,6,2018-11-26,Monday,Sedan,0,0,0,0,1,0,0
3113,2.8,Lyft,Back Bay,North End,3.0,1.0,0ca1754f-adf9-4202-a0e1-7b8d3083b07f,lyft_line,Shared,2018-11-28:13.32.07,37.98,0.55,991.82,0.0,0.69,6.76,13,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
1916,0.57,Lyft,North Station,Haymarket Square,16.5,1.0,83197254-1fcb-4749-b6b5-cbaad81c7ff4,lyft_lux,Lux Black,2018-11-26:10.35.09,40.57,0.99,1014.86,0.0,0.95,2.05,10,2018-11-26,Monday,Sedan,0,0,0,0,1,0,0
2952,0.49,Uber,North Station,Haymarket Square,9.0,1.0,07e52604-7c3d-45dc-89ff-5a43d22b4f4a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:00.02.07,39.18,0.83,996.07,0.0,0.66,10.73,0,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
3226,1.7,Lyft,Haymarket Square,Theatre District,10.5,1.0,476361b3-efa1-41e4-899a-1b129c14a694,lyft,Lyft,2018-11-28:21.41.35,40.23,0.86,994.53,0.0,0.66,9.91,21,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
3846,2.44,Uber,Northeastern University,Financial District,16.5,1.0,ab497fd6-05a0-43df-809d-74dac50b0517,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:21.02.08,41.4,0.93,993.44,0.0,0.63,8.54,21,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
625,1.08,Uber,Northeastern University,Back Bay,14.5,1.0,01da1a85-dc48-428a-965f-fba663456ad2,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-27:01.45.22,44.18,1.0,1004.18,0.6364,0.91,12.39,1,2018-11-27,Tuesday,Sedan,0,0,0,0,1,0,0
670,2.32,Uber,Haymarket Square,Back Bay,10.5,1.0,476474be-b7bf-4602-9fa9-9ff63ebc0b70,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-29:01.32.08,38.46,0.65,997.43,0.0,0.72,10.06,1,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
1680,1.8,Uber,Northeastern University,Theatre District,11.0,1.0,385aca60-54e3-445b-920a-23ebe66f3555,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-29:04.32.07,37.26,0.5,998.74,0.0,0.72,10.01,4,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
1013,2.4,Lyft,Beacon Hill,Northeastern University,27.5,1.0,9a8332ce-9553-49c1-9cfe-639986a0210b,lyft_luxsuv,Lux Black XL,2018-11-28:11.02.07,33.28,0.38,990.65,0.0,0.82,6.48,11,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
2070,1.9,Uber,Beacon Hill,North End,28.5,1.0,6696c4c7-b209-4f28-b350-52be3f8a3a0a,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-29:01.09.23,38.61,0.67,997.21,0.0,0.71,10.12,1,2018-11-29,Thursday,SUV,0,0,0,1,0,0,0
2819,2.08,Lyft,North End,Beacon Hill,16.5,1.0,1d94282f-3b1b-4b03-9b32-99e710974eaf,lyft_premier,Lux,2018-11-29:04.39.58,37.54,0.47,998.84,0.0019,0.72,10.14,4,2018-11-29,Thursday,Lux,0,0,1,0,0,0,0
1645,3.07,Uber,North Station,Fenway,7.5,1.0,468df93e-b98e-4479-8c2e-582f1e298643,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:16.32.08,41.27,0.66,991.63,0.0,0.63,10.42,16,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
198,2.93,Lyft,Fenway,West End,22.5,1.0,509ebf62-c23b-4284-ab17-2d23b7b6407a,lyft_lux,Lux Black,2018-11-29:00.53.38,38.72,0.73,996.98,0.0,0.7,9.75,0,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
435,2.66,Uber,Theatre District,Fenway,16.0,1.0,eb76fc93-abee-4de8-abdd-1b7ba0535b0d,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-26:06.29.02,40.33,1.0,1014.16,0.0,0.92,1.29,6,2018-11-26,Monday,XL,0,0,0,0,0,0,1
1035,1.73,Lyft,Haymarket Square,Theatre District,7.0,1.0,a9d80388-4618-401e-89ce-10ed39b5b2fa,lyft_line,Shared,2018-11-28:10.02.08,33.1,0.13,991.18,0.0,0.84,5.59,10,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
650,3.25,Lyft,Back Bay,South Station,10.5,1.0,46f3e642-0d38-4fe7-b850-e90edfa0d858,lyft,Lyft,2018-11-28:21.32.07,40.99,0.86,994.07,0.0,0.64,9.63,21,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
1763,2.38,Uber,North Station,South Station,9.0,1.0,fc04e907-e842-466d-9a62-ad1e92f1082a,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:18.06.22,41.41,0.93,991.41,0.0,0.63,9.76,18,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
1345,3.44,Uber,Back Bay,South Station,13.0,1.0,02f78924-a9b4-4780-97bd-5215af3fbcf6,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-26:09.29.09,42.06,1.0,1014.75,0.0,0.89,1.07,9,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
2440,0.43,Lyft,South Station,Financial District,16.5,1.0,4ef0ee17-e4e6-4cd9-9121-f341438d4716,lyft_lux,Lux Black,2018-11-29:01.27.05,36.74,0.58,997.47,0.0,0.76,10.52,1,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
2060,1.03,Lyft,Theatre District,South Station,26.0,1.0,ae72e057-4997-48ee-bccd-c6719043b09d,lyft_luxsuv,Lux Black XL,2018-11-26:06.24.02,43.92,1.0,1014.18,0.0,0.81,1.38,6,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
90,3.22,Uber,North Station,Northeastern University,10.0,1.0,7d230154-4adf-485c-8676-4f6d1cd8a361,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:14.02.07,38.49,0.49,991.67,0.0,0.67,11.39,14,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
3505,1.74,Lyft,North End,Theatre District,27.5,1.0,8b532cfd-cf92-4ab6-a1fd-99a6ba069012,lyft_luxsuv,Lux Black XL,2018-11-26:21.35.09,44.39,0.91,1009.02,0.003,0.86,9.48,21,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
158,1.25,Lyft,Theatre District,Haymarket Square,26.0,1.0,a5ee811c-31f6-4cee-94e2-85f53692ac67,lyft_luxsuv,Lux Black XL,2018-11-26:06.49.45,41.13,0.98,1014.35,0.0,0.92,1.82,6,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
2718,4.18,Lyft,Financial District,Northeastern University,38.5,1.25,f2afd6ad-7af5-4b23-9f8e-9706daaafd6c,lyft_lux,Lux Black,2018-11-28:23.02.09,39.88,0.98,995.06,0.0,0.64,9.97,23,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
3500,2.93,Lyft,Fenway,West End,32.5,1.0,70bbc122-c465-4021-b40c-ac38c36c0b6f,lyft_luxsuv,Lux Black XL,2018-11-29:01.09.23,38.49,0.67,997.22,0.0,0.71,10.07,1,2018-11-29,Thursday,SUV,0,0,0,1,0,0,0
3400,1.35,Uber,North End,Beacon Hill,15.0,1.0,62fc272b-e218-4f5e-8d3f-89df20d94625,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-26:04.41.36,40.62,0.86,1014.17,0.0,0.93,2.58,4,2018-11-26,Monday,Sedan,0,0,0,0,1,0,0
